행정동,사용월,포함역개수,하차승객수총합,와이파이수,구,인구밀도,면적,인구
서울특별시 강북구 송중동,202411,1,791966,13,강북구,28359.40594,1.01,28643
서울특별시 강북구 송중동,202412,1,800776,13,강북구,28359.40594,1.01,28643
서울특별시 강북구 송천동,202401,1,74681,3,강북구,26475.55556,0.9,23828
서울특별시 강북구 송천동,202402,1,69103,3,강북구,26475.55556,0.9,23828
서울특별시 강북구 송천동,202403,1,80473,3,강북구,26475.55556,0.9,23828
서울특별시 강북구 송천동,202404,1,79830,3,강북구,26475.55556,0.9,23828
서울특별시 강북구 송천동,202405,1,81795,3,강북구,26475.55556,0.9,23828
서울특별시 강북구 송천동,202406,1,77967,3,강북구,26475.55556,0.9,23828
서울특별시 강북구 송천동,202407,1,79737,3,강북구,26475.55556,0.9,23828
서울특별시 강북구 송천동,202408,1,74354,3,강북구,26475.55556,0.9,23828
서울특별시 강북구 송천동,202409,1,72003,3,강북구,26475.55556,0.9,23828
서울특별시 강북구 송천동,202410,1,79973,3,강북구,26475.55556,0.9,23828
서울특별시 강북구 송천동,202411,1,79016,3,강북구,26475.55556,0.9,23828
서울특별시 강북구 송천동,202412,1,76967,3,강북구,26475.55556,0.9,23828
서울특별시 강북구 수유1동,202401,1,98226,9,강북구,11997.60479,1.67,20036
서울특별시 강북구 수유1동,202402,1,92160,9,강북구,11997.60479,1.67,20036
서울특별시 강북구 수유1동,202403,1,106657,9,강북구,11997.60479,1.67,20036
서울특별시 강북구 수유1동,202404,1,105339,9,강북구,11997.60479,1.67,20036
서울특별시 강북구 수유1동,202405,1,108953,9,강북구,11997.60479,1.67,20036
서울특별시 강북구 수유1동,202406,1,100943,9,강북구,11997.60479,1.67,20036
서울특별시 강북구 수유1동,202407,1,103741,9,강북구,11997.60479,1.67,20036
서울특별시 강북구 수유1동,202408,1,98429,9,강북구,11997.60479,1.67,20036
서울특별시 강북구 수유1동,202409,1,97202,9,강북구,11997.60479,1.67,20036
서울특별시 강북구 수유1동,202410,1,107562,9,강북구,11997.60479,1.67,20036
서울특별시 강북구 수유1동,202411,1,105728,9,강북구,11997.60479,1.67,20036
서울특별시 강북구 수유1동,202412,1,103060,9,강북구,11997.60479,1.67,20036
서울특별시 강북구 수유2동,202401,1,124264,8,강북구,35877.19298,0.57,20450
서울특별시 강북구 수유2동,202402,1,113463,8,강북구,35877.19298,0.57,20450
서울특별시 강북구 수유2동,202403,1,129900,8,강북구,35877.19298,0.57,20450
서울특별시 강북구 수유2동,202404,1,129159,8,강북구,35877.19298,0.57,20450
서울특별시 강북구 수유2동,202405,1,131762,8,강북구,35877.19298,0.57,20450
서울특별시 강북구 수유2동,202406,1,125427,8,강북구,35877.19298,0.57,20450
서울특별시 강북구 수유2동,202407,1,131603,8,강북구,35877.19298,0.57,20450
서울특별시 강북구 수유2동,202408,1,123120,8,강북구,35877.19298,0.57,20450
서울특별시 강북구 수유2동,202409,1,118902,8,강북구,35877.19298,0.57,20450
서울특별시 강북구 수유2동,202410,1,126496,8,강북구,35877.19298,0.57,20450
서울특별시 강북구 수유2동,202411,1,125430,8,강북구,35877.19298,0.57,20450
서울특별시 강북구 수유2동,202412,1,122828,8,강북구,35877.19298,0.57,20450
서울특별시 강북구 수유3동,202401,1,985049,56,강북구,33244.44444,0.72,23936
서울특별시 강북구 수유3동,202402,1,908172,56,강북구,33244.44444,0.72,23936
서울특별시 강북구 수유3동,202403,1,1045038,56,강북구,33244.44444,0.72,23936
서울특별시 강북구 수유3동,202404,1,1028596,56,강북구,33244.44444,0.72,23936
서울특별시 강북구 수유3동,202405,1,1045306,56,강북구,33244.44444,0.72,23936
서울특별시 강북구 수유3동,202406,1,973358,56,강북구,33244.44444,0.72,23936
서울특별시 강북구 수유3동,202407,1,1003147,56,강북구,33244.44444,0.72,23936
서울특별시 강북구 수유3동,202408,1,950477,56,강북구,33244.44444,0.72,23936
서울특별시 강북구 수유3동,202409,1,943198,56,강북구,33244.44444,0.72,23936
서울특별시 강북구 수유3동,202410,1,1038147,56,강북구,33244.44444,0.72,23936
서울특별시 강북구 수유3동,202411,1,1036250,56,강북구,33244.44444,0.72,23936
서울특별시 강북구 수유3동,202412,1,1050339,56,강북구,33244.44444,0.72,23936
서울특별시 강북구 우이동,202401,2,152970,9,강북구,1926.55642,10.28,19805
서울특별시 강북구 우이동,202402,2,147843,9,강북구,1926.55642,10.28,19805
서울특별시 강북구 우이동,202403,2,215427,9,강북구,1926.55642,10.28,19805
서울특별시 강북구 우이동,202404,2,222923,9,강북구,1926.55642,10.28,19805
서울특별시 강북구 우이동,202405,2,230384,9,강북구,1926.55642,10.28,19805
서울특별시 강북구 우이동,202406,2,198511,9,강북구,1926.55642,10.28,19805
서울특별시 강북구 우이동,202407,2,177213,9,강북구,1926.55642,10.28,19805
서울특별시 강북구 우이동,202408,2,176804,9,강북구,1926.55642,10.28,19805
서울특별시 강북구 우이동,202409,2,190695,9,강북구,1926.55642,10.28,19805
서울특별시 강북구 우이동,202410,2,222352,9,강북구,1926.55642,10.28,19805
서울특별시 강북구 우이동,202411,2,216890,9,강북구,1926.55642,10.28,19805
서울특별시 강북구 우이동,202412,2,185298,9,강북구,1926.55642,10.28,19805
서울특별시 강서구 가양1동,202401,1,291011,258,강서구,7220.638298,4.7,33937
서울특별시 강서구 가양1동,202402,1,262124,258,강서구,7220.638298,4.7,33937
서울특별시 강서구 가양1동,202403,1,299670,258,강서구,7220.638298,4.7,33937
서울특별시 강서구 가양1동,202404,1,302720,258,강서구,7220.638298,4.7,33937
서울특별시 강서구 가양1동,202405,1,300764,258,강서구,7220.638298,4.7,33937
서울특별시 강서구 가양1동,202406,1,282032,258,강서구,7220.638298,4.7,33937
서울특별시 강서구 가양1동,202407,1,301848,258,강서구,7220.638298,4.7,33937
서울특별시 강서구 가양1동,202408,1,282764,258,강서구,7220.638298,4.7,33937
서울특별시 강서구 가양1동,202409,1,267746,258,강서구,7220.638298,4.7,33937
서울특별시 강서구 가양1동,202410,1,297578,258,강서구,7220.638298,4.7,33937
서울특별시 강서구 가양1동,202411,1,304279,258,강서구,7220.638298,4.7,33937
서울특별시 강서구 가양1동,202412,1,303944,258,강서구,7220.638298,4.7,33937
서울특별시 강서구 공항동,202401,3,620889,78,강서구,2763.937443,10.87,30044
서울특별시 강서구 공항동,202402,3,557992,78,강서구,2763.937443,10.87,30044
서울특별시 강서구 공항동,202403,3,631770,78,강서구,2763.937443,10.87,30044
서울특별시 강서구 공항동,202404,3,635283,78,강서구,2763.937443,10.87,30044
서울특별시 강서구 공항동,202405,3,646658,78,강서구,2763.937443,10.87,30044
서울특별시 강서구 공항동,202406,3,604187,78,강서구,2763.937443,10.87,30044
서울특별시 강서구 공항동,202407,3,644962,78,강서구,2763.937443,10.87,30044
서울특별시 강서구 공항동,202408,3,597741,78,강서구,2763.937443,10.87,30044
서울특별시 강서구 공항동,202409,3,560707,78,강서구,2763.937443,10.87,30044
서울특별시 강서구 공항동,202410,3,620225,78,강서구,2763.937443,10.87,30044
서울특별시 강서구 공항동,202411,3,623577,78,강서구,2763.937443,10.87,30044
서울특별시 강서구 공항동,202412,3,632270,78,강서구,2763.937443,10.87,30044
서울특별시 강서구 등촌1동,202401,1,220714,41,강서구,39446.875,0.64,25246
서울특별시 강서구 등촌1동,202402,1,195874,41,강서구,39446.875,0.64,25246
서울특별시 강서구 등촌1동,202403,1,218147,41,강서구,39446.875,0.64,25246
서울특별시 강서구 등촌1동,202404,1,221519,41,강서구,39446.875,0.64,25246
서울특별시 강서구 등촌1동,202405,1,217803,41,강서구,39446.875,0.64,25246
서울특별시 강서구 등촌1동,202406,1,207586,41,강서구,39446.875,0.64,25246
서울특별시 강서구 등촌1동,202407,1,230973,41,강서구,39446.875,0.64,25246
서울특별시 강서구 등촌1동,202408,1,213648,41,강서구,39446.875,0.64,25246
서울특별시 강서구 등촌1동,202409,1,197965,41,강서구,39446.875,0.64,25246
서울특별시 강서구 등촌1동,202410,1,218507,41,강서구,39446.875,0.64,25246
서울특별시 강서구 등촌1동,202411,1,221732,41,강서구,39446.875,0.64,25246
서울특별시 강서구 등촌1동,202412,1,218314,41,강서구,39446.875,0.64,25246
서울특별시 강서구 등촌3동,202401,1,623533,122,강서구,36969.62025,0.79,29206
서울특별시 강서구 등촌3동,202402,1,570415,122,강서구,36969.62025,0.79,29206
서울특별시 강서구 등촌3동,202403,1,651477,122,강서구,36969.62025,0.79,29206
서울특별시 강서구 등촌3동,202404,1,653169,122,강서구,36969.62025,0.79,29206
서울특별시 강서구 등촌3동,202405,1,649680,122,강서구,36969.62025,0.79,29206
서울특별시 강서구 등촌3동,202406,1,617591,122,강서구,36969.62025,0.79,29206
서울특별시 강서구 등촌3동,202407,1,648393,122,강서구,36969.62025,0.79,29206
서울특별시 강서구 등촌3동,202408,1,603846,122,강서구,36969.62025,0.79,29206
서울특별시 강서구 등촌3동,202409,1,580649,122,강서구,36969.62025,0.79,29206
서울특별시 강서구 등촌3동,202410,1,649669,122,강서구,36969.62025,0.79,29206
서울특별시 강서구 등촌3동,202411,1,663295,122,강서구,36969.62025,0.79,29206
서울특별시 강서구 등촌3동,202412,1,659088,122,강서구,36969.62025,0.79,29206
서울특별시 강서구 발산1동,202401,2,1097246,123,강서구,12064.96599,2.94,35471
서울특별시 강서구 발산1동,202402,2,1000756,123,강서구,12064.96599,2.94,35471
서울특별시 강서구 발산1동,202403,2,1139428,123,강서구,12064.96599,2.94,35471
서울특별시 강서구 발산1동,202404,2,1132505,123,강서구,12064.96599,2.94,35471
서울특별시 강서구 발산1동,202405,2,1149805,123,강서구,12064.96599,2.94,35471
서울특별시 강서구 발산1동,202406,2,1074806,123,강서구,12064.96599,2.94,35471
서울특별시 강서구 발산1동,202407,2,1122352,123,강서구,12064.96599,2.94,35471
서울특별시 강서구 발산1동,202408,2,1049676,123,강서구,12064.96599,2.94,35471
서울특별시 강서구 발산1동,202409,2,1010367,123,강서구,12064.96599,2.94,35471
서울특별시 강서구 발산1동,202410,2,1130880,123,강서구,12064.96599,2.94,35471
서울특별시 강서구 발산1동,202411,2,1144786,123,강서구,12064.96599,2.94,35471
서울특별시 강서구 발산1동,202412,2,1158648,123,강서구,12064.96599,2.94,35471
서울특별시 강서구 방화1동,202401,1,200727,66,강서구,28200.67568,1.48,41737
서울특별시 강서구 방화1동,202402,1,183084,66,강서구,28200.67568,1.48,41737
서울특별시 강서구 방화1동,202403,1,209901,66,강서구,28200.67568,1.48,41737
서울특별시 강서구 방화1동,202404,1,206284,66,강서구,28200.67568,1.48,41737
서울특별시 강서구 방화1동,202405,1,208156,66,강서구,28200.67568,1.48,41737
서울특별시 강서구 방화1동,202406,1,197475,66,강서구,28200.67568,1.48,41737
서울특별시 강서구 방화1동,202407,1,212244,66,강서구,28200.67568,1.48,41737
서울특별시 강서구 방화1동,202408,1,199168,66,강서구,28200.67568,1.48,41737
서울특별시 강서구 방화1동,202409,1,189892,66,강서구,28200.67568,1.48,41737
서울특별시 강서구 방화1동,202410,1,205150,66,강서구,28200.67568,1.48,41737
서울특별시 강서구 방화1동,202411,1,205141,66,강서구,28200.67568,1.48,41737
서울특별시 강서구 방화1동,202412,1,208109,66,강서구,28200.67568,1.48,41737
서울특별시 강서구 방화2동,202401,3,448990,115,강서구,3606.084243,6.41,23115
서울특별시 강서구 방화2동,202402,3,420203,115,강서구,3606.084243,6.41,23115
서울특별시 강서구 방화2동,202403,3,461699,115,강서구,3606.084243,6.41,23115
서울특별시 강서구 방화2동,202404,3,456560,115,강서구,3606.084243,6.41,23115
서울특별시 강서구 방화2동,202405,3,467085,115,강서구,3606.084243,6.41,23115
서울특별시 강서구 방화2동,202406,3,450850,115,강서구,3606.084243,6.41,23115
서울특별시 강서구 방화2동,202407,3,478936,115,강서구,3606.084243,6.41,23115
서울특별시 강서구 방화2동,202408,3,468549,115,강서구,3606.084243,6.41,23115
서울특별시 강서구 방화2동,202409,3,438930,115,강서구,3606.084243,6.41,23115
서울특별시 강서구 방화2동,202410,3,471500,115,강서구,3606.084243,6.41,23115
서울특별시 강서구 방화2동,202411,3,477378,115,강서구,3606.084243,6.41,23115
서울특별시 강서구 방화2동,202412,3,490610,115,강서구,3606.084243,6.41,23115
서울특별시 강서구 방화3동,202401,1,194098,78,강서구,8548.235294,2.55,21798
서울특별시 강서구 방화3동,202402,1,175976,78,강서구,8548.235294,2.55,21798
서울특별시 강서구 방화3동,202403,1,201089,78,강서구,8548.235294,2.55,21798
서울특별시 강서구 방화3동,202404,1,204982,78,강서구,8548.235294,2.55,21798
서울특별시 강서구 방화3동,202405,1,207782,78,강서구,8548.235294,2.55,21798
서울특별시 강서구 방화3동,202406,1,193189,78,강서구,8548.235294,2.55,21798
서울특별시 강서구 방화3동,202407,1,203140,78,강서구,8548.235294,2.55,21798
서울특별시 강서구 방화3동,202408,1,191291,78,강서구,8548.235294,2.55,21798
서울특별시 강서구 방화3동,202409,1,184921,78,강서구,8548.235294,2.55,21798
서울특별시 강서구 방화3동,202410,1,199125,78,강서구,8548.235294,2.55,21798
서울특별시 강서구 방화3동,202411,1,198883,78,강서구,8548.235294,2.55,21798
서울특별시 강서구 방화3동,202412,1,198441,78,강서구,8548.235294,2.55,21798
서울특별시 강서구 염창동,202401,1,340063,76,강서구,23752.87356,1.74,41330
서울특별시 강서구 염창동,202402,1,305251,76,강서구,23752.87356,1.74,41330
서울특별시 강서구 염창동,202403,1,342447,76,강서구,23752.87356,1.74,41330
서울특별시 강서구 염창동,202404,1,342533,76,강서구,23752.87356,1.74,41330
서울특별시 강서구 염창동,202405,1,344905,76,강서구,23752.87356,1.74,41330
서울특별시 강서구 염창동,202406,1,328388,76,강서구,23752.87356,1.74,41330
서울특별시 강서구 염창동,202407,1,354421,76,강서구,23752.87356,1.74,41330
